"Store","Dept","Date","Weekly_Sales","IsHoliday"
5,92,2010-07-23,6962.36,FALSE
5,92,2010-07-30,6022.62,FALSE
5,92,2010-08-06,6575.51,FALSE
5,92,2010-08-13,6462.81,FALSE
5,92,2010-08-20,6819.61,FALSE
5,92,2010-08-27,6530.24,FALSE
5,92,2010-09-03,7704.2,FALSE
5,92,2010-09-10,7030.33,TRUE
5,92,2010-09-17,7103.77,FALSE
5,92,2010-09-24,6836.8,FALSE
5,92,2010-10-01,7677.93,FALSE
5,92,2010-10-08,7517.51,FALSE
5,92,2010-10-15,7136.02,FALSE
5,92,2010-10-22,6870.97,FALSE
5,92,2010-10-29,6374.56,FALSE
5,92,2010-11-05,8563.47,FALSE
5,92,2010-11-12,8457.28,FALSE
5,92,2010-11-19,9560.89,FALSE
5,92,2010-11-26,10007.89,TRUE
5,92,2010-12-03,7439.16,FALSE
5,92,2010-12-10,8153.59,FALSE
5,92,2010-12-17,8458.7,FALSE
5,92,2010-12-24,8104.57,FALSE
5,92,2010-12-31,5761.17,TRUE
5,92,2011-01-07,7672.09,FALSE
5,92,2011-01-14,8320.57,FALSE
5,92,2011-01-21,7799.43,FALSE
5,92,2011-01-28,7488.39,FALSE
5,92,2011-02-04,9329.57,FALSE
5,92,2011-02-11,8340.95,TRUE
5,92,2011-02-18,7016.77,FALSE
5,92,2011-02-25,6572.93,FALSE
5,92,2011-03-04,7192.69,FALSE
5,92,2011-03-11,6954.02,FALSE
5,92,2011-03-18,7013.63,FALSE
5,92,2011-03-25,6073.71,FALSE
5,92,2011-04-01,6660.08,FALSE
5,92,2011-04-08,6830.36,FALSE
5,92,2011-04-15,6298.71,FALSE
5,92,2011-04-22,6241.9,FALSE
5,92,2011-04-29,7250.99,FALSE
5,92,2011-05-06,7472.74,FALSE
5,92,2011-05-13,6671.51,FALSE
5,92,2011-05-20,6835.25,FALSE
5,92,2011-05-27,6206.26,FALSE
5,92,2011-06-03,7029.89,FALSE
5,92,2011-06-10,7271.96,FALSE
5,92,2011-06-17,7171.73,FALSE
5,92,2011-06-24,6371.41,FALSE
5,92,2011-07-01,7153.02,FALSE
5,92,2011-07-08,6533.81,FALSE
5,92,2011-07-15,6905.86,FALSE
5,92,2011-07-22,7314.67,FALSE
5,92,2011-07-29,7288.47,FALSE
5,92,2011-08-05,8100.05,FALSE
5,92,2011-08-12,7534.24,FALSE
5,92,2011-08-19,7999.53,FALSE
5,92,2011-08-26,8383.87,FALSE
5,92,2011-09-02,8188.49,FALSE
5,92,2011-09-09,8156.23,TRUE
5,92,2011-09-16,7591.97,FALSE
5,92,2011-09-23,7296.25,FALSE
5,92,2011-09-30,7301.93,FALSE
5,92,2011-10-07,8273.92,FALSE
5,92,2011-10-14,6989.77,FALSE
5,92,2011-10-21,7465.73,FALSE
5,92,2011-10-28,7971.77,FALSE
5,92,2011-11-04,8965,FALSE
5,92,2011-11-11,9432.94,FALSE
5,92,2011-11-18,10260.55,FALSE
5,92,2011-11-25,10811.72,TRUE
5,92,2011-12-02,9325.45,FALSE
5,92,2011-12-09,10267.91,FALSE
5,92,2011-12-16,10516.95,FALSE
5,92,2011-12-23,10183.34,FALSE
5,92,2011-12-30,8389.27,TRUE
5,94,2010-02-12,712.5,TRUE
5,94,2010-02-19,1030,FALSE
5,94,2010-04-02,2.76,FALSE
5,94,2010-04-09,1.84,FALSE
5,94,2010-04-16,2.76,FALSE
5,94,2010-04-30,0.92,FALSE
5,94,2010-05-07,982.5,FALSE
5,94,2010-05-14,4627.5,FALSE
5,94,2010-06-18,0.92,FALSE
5,94,2010-10-01,1.84,FALSE
5,94,2010-10-15,281.36,FALSE
5,94,2010-10-22,197.08,FALSE
5,94,2010-12-10,7.96,FALSE
5,94,2010-12-31,126.1,TRUE
5,94,2011-01-07,181.64,FALSE
5,94,2011-01-14,363.35,FALSE
5,94,2011-01-21,308.36,FALSE
5,94,2011-01-28,94.01,FALSE
5,94,2011-02-04,4.85,FALSE
5,94,2011-02-11,326.48,TRUE
5,94,2011-02-18,1644.95,FALSE
5,94,2011-02-25,5.97,FALSE
5,94,2011-03-04,7.96,FALSE
5,94,2011-03-18,5.96,FALSE
5,94,2011-03-25,6.16,FALSE
5,94,2011-04-01,3.98,FALSE
5,94,2011-04-08,10.33,FALSE
5,94,2011-04-22,39,FALSE
5,94,2011-04-29,491.62,FALSE
5,94,2011-05-06,842.5,FALSE
5,94,2011-05-13,5216.25,FALSE
5,94,2011-05-20,132.63,FALSE
5,94,2011-05-27,453.72,FALSE
5,94,2011-06-03,220.94,FALSE
5,94,2011-06-10,1.38,FALSE
5,94,2011-06-24,1.54,FALSE
5,94,2011-07-01,-2.5,FALSE
5,94,2011-09-23,38.8,FALSE
5,94,2011-09-30,81.48,FALSE
5,94,2011-10-07,69.84,FALSE
5,94,2011-10-14,120.28,FALSE
5,94,2011-10-21,186.24,FALSE
5,94,2011-10-28,124.16,FALSE
5,94,2011-11-25,63.84,TRUE
5,94,2011-12-02,87.78,FALSE
5,94,2011-12-09,318.82,FALSE
5,94,2011-12-16,547.72,FALSE
5,94,2011-12-23,249.64,FALSE
5,94,2011-12-30,429.54,TRUE
5,95,2010-02-05,14982.41,FALSE
5,95,2010-02-12,14528.84,TRUE
5,95,2010-02-19,14017.62,FALSE
5,95,2010-02-26,13203.08,FALSE
5,95,2010-03-05,14826.43,FALSE
5,95,2010-03-12,16265.36,FALSE
5,95,2010-03-19,17217.57,FALSE
5,95,2010-03-26,15680.11,FALSE
5,95,2010-04-02,17251,FALSE
5,95,2010-04-09,18044.91,FALSE
5,95,2010-04-16,18143.69,FALSE
5,95,2010-04-23,17723.06,FALSE
5,95,2010-04-30,18889.51,FALSE
5,95,2010-05-07,20478.75,FALSE
5,95,2010-05-14,18995.55,FALSE
5,95,2010-05-21,19232.03,FALSE
5,95,2010-05-28,20568.02,FALSE
5,95,2010-06-04,22457.9,FALSE
5,95,2010-06-11,20752.09,FALSE
5,95,2010-06-18,21864.56,FALSE
5,95,2010-06-25,21451.95,FALSE
5,95,2010-07-02,20917.67,FALSE
5,95,2010-07-09,20213.34,FALSE
5,95,2010-07-16,19950.18,FALSE
5,95,2010-07-23,20340.24,FALSE
5,95,2010-07-30,19494.58,FALSE
5,95,2010-08-06,20922.44,FALSE
5,95,2010-08-13,20988.73,FALSE
5,95,2010-08-20,20826.91,FALSE
5,95,2010-08-27,19957.2,FALSE
5,95,2010-09-03,20585.59,FALSE
5,95,2010-09-10,19027.38,TRUE
5,95,2010-09-17,18689.11,FALSE
5,95,2010-09-24,18582.45,FALSE
5,95,2010-10-01,18056.46,FALSE
5,95,2010-10-08,17923.13,FALSE
5,95,2010-10-15,17690.05,FALSE
5,95,2010-10-22,18062.85,FALSE
5,95,2010-10-29,18317.99,FALSE
5,95,2010-11-05,17733.92,FALSE
5,95,2010-11-12,16085.2,FALSE
5,95,2010-11-19,14098.55,FALSE
5,95,2010-11-26,16050.23,TRUE
5,95,2010-12-03,15046.84,FALSE
5,95,2010-12-10,15754.92,FALSE
5,95,2010-12-17,15992.7,FALSE
5,95,2010-12-24,17953.93,FALSE
5,95,2010-12-31,14306.77,TRUE
5,95,2011-01-07,15093.85,FALSE
5,95,2011-01-14,15724.01,FALSE
5,95,2011-01-21,15621.38,FALSE
5,95,2011-01-28,16658.14,FALSE
5,95,2011-02-04,18341.45,FALSE
5,95,2011-02-11,16972.09,TRUE
5,95,2011-02-18,16971.68,FALSE
5,95,2011-02-25,17018.25,FALSE
5,95,2011-03-04,17992.98,FALSE
5,95,2011-03-11,17073.64,FALSE
5,95,2011-03-18,18926.28,FALSE
5,95,2011-03-25,18115.57,FALSE
5,95,2011-04-01,18522.2,FALSE
5,95,2011-04-08,18516.03,FALSE
5,95,2011-04-15,19665.09,FALSE
5,95,2011-04-22,19617.12,FALSE
5,95,2011-04-29,20515.29,FALSE
5,95,2011-05-06,20183.47,FALSE
5,95,2011-05-13,19967.38,FALSE
5,95,2011-05-20,19065.5,FALSE
5,95,2011-05-27,20698.31,FALSE
5,95,2011-06-03,22040.21,FALSE
5,95,2011-06-10,20354.08,FALSE
5,95,2011-06-17,20944.14,FALSE
5,95,2011-06-24,19968.31,FALSE
5,95,2011-07-01,21763.83,FALSE
5,95,2011-07-08,21568.21,FALSE
5,95,2011-07-15,21030.01,FALSE
5,95,2011-07-22,20041.08,FALSE
5,95,2011-07-29,21606.47,FALSE
5,95,2011-08-05,22606.21,FALSE
5,95,2011-08-12,21500.87,FALSE
5,95,2011-08-19,22121.03,FALSE
5,95,2011-08-26,21634.82,FALSE
5,95,2011-09-02,22658.96,FALSE
5,95,2011-09-09,23130.51,TRUE
5,95,2011-09-16,20806.86,FALSE
5,95,2011-09-23,21077.11,FALSE
5,95,2011-09-30,20006.63,FALSE
5,95,2011-10-07,21946.45,FALSE
5,95,2011-10-14,19595.43,FALSE
5,95,2011-10-21,19937.97,FALSE
5,95,2011-10-28,18742.08,FALSE
5,95,2011-11-04,19065.67,FALSE
5,95,2011-11-11,17902.75,FALSE
5,95,2011-11-18,17275.36,FALSE
5,95,2011-11-25,18858.56,TRUE
5,95,2011-12-02,17828.56,FALSE
5,95,2011-12-09,17650.64,FALSE
5,95,2011-12-16,18184.71,FALSE
5,95,2011-12-23,18943.27,FALSE
5,95,2011-12-30,16081.13,TRUE
5,96,2010-02-05,1825.31,FALSE
5,96,2010-02-12,1590.96,TRUE
5,96,2010-02-19,2035.2,FALSE
5,96,2010-02-26,1751.97,FALSE
5,96,2010-03-05,1591.64,FALSE
5,96,2010-03-12,2309.77,FALSE
5,96,2010-03-19,4129.33,FALSE
5,96,2010-03-26,3747.22,FALSE
5,96,2010-04-02,4306.9,FALSE
5,96,2010-04-09,5310.97,FALSE
5,96,2010-04-16,4595.15,FALSE
5,96,2010-04-23,5225.91,FALSE
5,96,2010-04-30,4960.14,FALSE
5,96,2010-05-07,5096.02,FALSE
5,96,2010-05-14,4628.94,FALSE
5,96,2010-05-21,5489.47,FALSE
5,96,2010-05-28,5926.65,FALSE
5,96,2010-06-04,5810.91,FALSE
5,96,2010-06-11,5345.59,FALSE
5,96,2010-06-18,4867.29,FALSE
5,96,2010-06-25,5009.59,FALSE
5,96,2010-07-02,5599.45,FALSE
5,96,2010-07-09,5901.79,FALSE
5,96,2010-07-16,5284.69,FALSE
5,96,2010-07-23,5170.57,FALSE
5,96,2010-07-30,4777.98,FALSE
5,96,2010-08-06,5080.39,FALSE
5,96,2010-08-13,4787.36,FALSE
5,96,2010-08-20,4902.37,FALSE
5,96,2010-08-27,4615.24,FALSE
5,96,2010-09-03,5101.76,FALSE
5,96,2010-09-10,6053.92,TRUE
5,96,2010-09-17,5363.27,FALSE
5,96,2010-09-24,4338.33,FALSE
5,96,2010-10-01,5173.35,FALSE
5,96,2010-10-08,4341.35,FALSE
5,96,2010-10-15,5125.48,FALSE
5,96,2010-10-22,4833.94,FALSE
5,96,2010-10-29,5027.67,FALSE
5,96,2010-11-05,4927.33,FALSE
5,96,2010-11-12,4443.08,FALSE
5,96,2010-11-19,4624.69,FALSE
5,96,2010-11-26,6965.68,TRUE
5,96,2010-12-03,4883.83,FALSE
5,96,2010-12-10,5037.08,FALSE
5,96,2010-12-17,4402.92,FALSE
5,96,2010-12-24,7155.23,FALSE
5,96,2010-12-31,6625.6,TRUE
5,96,2011-01-07,4148.27,FALSE
5,96,2011-01-14,4263.97,FALSE
5,96,2011-01-21,4318.42,FALSE
5,96,2011-01-28,4604.53,FALSE
5,96,2011-02-04,4736.49,FALSE
5,96,2011-02-11,4618.37,TRUE
5,96,2011-02-18,5070.76,FALSE
5,96,2011-02-25,5090.63,FALSE
5,96,2011-03-04,5046.94,FALSE
5,96,2011-03-11,4876.22,FALSE
5,96,2011-03-18,5934.48,FALSE
5,96,2011-03-25,5372.75,FALSE
5,96,2011-04-01,5299.06,FALSE
5,96,2011-04-08,5752.99,FALSE
5,96,2011-04-15,5878.31,FALSE
5,96,2011-04-22,6240.35,FALSE
5,96,2011-04-29,6258.57,FALSE
5,96,2011-05-06,5558.53,FALSE
5,96,2011-05-13,6179.24,FALSE
5,96,2011-05-20,5674.9,FALSE
5,96,2011-05-27,6316.47,FALSE
5,96,2011-06-03,7306.34,FALSE
5,96,2011-06-10,6960.74,FALSE
5,96,2011-06-17,6787.63,FALSE
5,96,2011-06-24,6586.07,FALSE
5,96,2011-07-01,7674.15,FALSE
5,96,2011-07-08,7924.68,FALSE
5,96,2011-07-15,6373.41,FALSE
5,96,2011-07-22,6589.55,FALSE
5,96,2011-07-29,5908.22,FALSE
5,96,2011-08-05,5966.45,FALSE
5,96,2011-08-12,5558.61,FALSE
5,96,2011-08-19,5485.43,FALSE
5,96,2011-08-26,5284.26,FALSE
5,96,2011-09-02,6222.09,FALSE
5,96,2011-09-09,6297.18,TRUE
5,96,2011-09-16,5631.01,FALSE
5,96,2011-09-23,5708.81,FALSE
5,96,2011-09-30,6582.37,FALSE
5,96,2011-10-07,5957.77,FALSE
5,96,2011-10-14,6096.43,FALSE
5,96,2011-10-21,5813.46,FALSE
5,96,2011-10-28,5825.78,FALSE
5,96,2011-11-04,5676.77,FALSE
5,96,2011-11-11,5725.89,FALSE
5,96,2011-11-18,6052.6,FALSE
5,96,2011-11-25,7975.33,TRUE
5,96,2011-12-02,5265.35,FALSE
5,96,2011-12-09,5800.63,FALSE
5,96,2011-12-16,5396.39,FALSE
5,96,2011-12-23,6807.95,FALSE
5,96,2011-12-30,7503.07,TRUE
5,97,2010-05-28,483.41,FALSE
5,97,2010-06-04,418.6,FALSE
5,97,2010-06-11,402.98,FALSE
5,97,2010-06-18,545.29,FALSE
5,97,2010-06-25,570.2,FALSE
5,97,2010-07-02,697.86,FALSE
5,97,2010-07-09,619.34,FALSE
5,97,2010-07-16,671.75,FALSE
5,97,2010-07-23,596.12,FALSE
5,97,2010-07-30,548.3,FALSE
5,97,2010-08-06,623.7,FALSE
5,97,2010-08-13,596.82,FALSE
5,97,2010-08-20,547.11,FALSE
5,97,2010-08-27,771.01,FALSE
5,97,2010-09-03,659.96,FALSE
5,97,2010-09-10,704.81,TRUE
5,97,2010-09-17,585.33,FALSE
5,97,2010-09-24,584.61,FALSE
5,97,2010-10-01,613.21,FALSE
5,97,2010-10-08,655.87,FALSE
5,97,2010-10-15,701.14,FALSE
5,97,2010-10-22,774.21,FALSE
5,97,2010-10-29,651.6,FALSE
5,97,2010-11-05,596.81,FALSE
5,97,2010-11-12,541,FALSE
5,97,2010-11-19,592.9,FALSE
5,97,2010-11-26,520.35,TRUE
5,97,2010-12-03,550.49,FALSE
5,97,2010-12-10,647.25,FALSE
5,97,2010-12-17,528.87,FALSE
5,97,2010-12-24,661.27,FALSE
5,97,2010-12-31,558.97,TRUE
5,97,2011-01-07,686.95,FALSE
5,97,2011-01-14,574.55,FALSE
5,97,2011-01-21,687.2,FALSE
5,97,2011-01-28,625.38,FALSE
5,97,2011-02-04,684.47,FALSE
5,97,2011-02-11,680.22,TRUE
5,97,2011-02-18,627.7,FALSE
5,97,2011-02-25,609.68,FALSE
5,97,2011-03-04,610.32,FALSE
5,97,2011-03-11,543.22,FALSE
5,97,2011-03-18,738.04,FALSE
5,97,2011-03-25,393.65,FALSE
5,97,2011-04-01,609.28,FALSE
5,97,2011-04-08,685.85,FALSE
5,97,2011-04-15,765.77,FALSE
5,97,2011-04-22,679.37,FALSE
5,97,2011-04-29,610.44,FALSE
5,97,2011-05-06,733.73,FALSE
5,97,2011-05-13,736.76,FALSE
5,97,2011-05-20,714.78,FALSE
5,97,2011-05-27,827.11,FALSE
5,97,2011-06-03,807.32,FALSE
5,97,2011-06-10,692.48,FALSE
5,97,2011-06-17,718.89,FALSE
5,97,2011-06-24,700.94,FALSE
5,97,2011-07-01,736.99,FALSE
5,97,2011-07-08,705.31,FALSE
5,97,2011-07-15,677.44,FALSE
5,97,2011-07-22,790.4,FALSE
5,97,2011-07-29,687.5,FALSE
5,97,2011-08-05,623.43,FALSE
5,97,2011-08-12,612,FALSE
5,97,2011-08-19,657.65,FALSE
5,97,2011-08-26,723.37,FALSE
5,97,2011-09-02,821.04,FALSE
5,97,2011-09-09,619.94,TRUE
5,97,2011-09-16,716.32,FALSE
5,97,2011-09-23,669.74,FALSE
5,97,2011-09-30,709.97,FALSE
5,97,2011-10-07,602.1,FALSE
5,97,2011-10-14,732.91,FALSE
5,97,2011-10-21,676.77,FALSE
5,97,2011-10-28,688.83,FALSE
5,97,2011-11-04,721.32,FALSE
5,97,2011-11-11,681.29,FALSE
5,97,2011-11-18,606.38,FALSE
5,97,2011-11-25,614.82,TRUE
5,97,2011-12-02,587.77,FALSE
5,97,2011-12-09,755.59,FALSE
5,97,2011-12-16,728.33,FALSE
5,97,2011-12-23,636.28,FALSE
5,97,2011-12-30,522.99,TRUE
5,98,2010-02-19,2.25,FALSE
5,98,2010-10-01,2.5,FALSE
5,98,2011-10-07,10.5,FALSE
5,98,2011-10-14,4.5,FALSE
5,98,2011-10-21,1.5,FALSE
5,98,2011-10-28,22.5,FALSE
5,98,2011-11-04,28.5,FALSE
5,98,2011-12-09,65.9,FALSE
5,98,2011-12-16,139.26,FALSE
5,98,2011-12-23,132,FALSE
5,98,2011-12-30,12,TRUE
6,1,2010-02-05,25619,FALSE
6,1,2010-02-12,43749.81,TRUE
6,1,2010-02-19,34750.82,FALSE
6,1,2010-02-26,19896.08,FALSE
6,1,2010-03-05,22839.36,FALSE
6,1,2010-03-12,24071.96,FALSE
6,1,2010-03-19,26866.9,FALSE
6,1,2010-03-26,28291.37,FALSE
6,1,2010-04-02,62544.57,FALSE
6,1,2010-04-09,44695.23,FALSE
6,1,2010-04-16,20110.25,FALSE
6,1,2010-04-23,19254.91,FALSE
6,1,2010-04-30,18597.43,FALSE
6,1,2010-05-07,20067.43,FALSE
6,1,2010-05-14,20531.13,FALSE
6,1,2010-05-21,17862.63,FALSE
6,1,2010-05-28,19758.1,FALSE
6,1,2010-06-04,20823.02,FALSE
6,1,2010-06-11,21429.46,FALSE
6,1,2010-06-18,21827.25,FALSE
6,1,2010-06-25,21047.72,FALSE
6,1,2010-07-02,21434.47,FALSE
6,1,2010-07-09,20755.81,FALSE
6,1,2010-07-16,21273.49,FALSE
6,1,2010-07-23,19162.26,FALSE
6,1,2010-07-30,20315.23,FALSE
6,1,2010-08-06,21055.66,FALSE
6,1,2010-08-13,19293.51,FALSE
6,1,2010-08-20,17996.5,FALSE
6,1,2010-08-27,17770.62,FALSE
6,1,2010-09-03,19404.6,FALSE
6,1,2010-09-10,19943.4,TRUE
6,1,2010-09-17,17864.15,FALSE
6,1,2010-09-24,17868.06,FALSE
6,1,2010-10-01,18951.73,FALSE
6,1,2010-10-08,22732.99,FALSE
6,1,2010-10-15,25429.24,FALSE
6,1,2010-10-22,29421.37,FALSE
6,1,2010-10-29,37823.5,FALSE
6,1,2010-11-05,34633.25,FALSE
6,1,2010-11-12,19905.41,FALSE
6,1,2010-11-19,20005.14,FALSE
6,1,2010-11-26,20441.7,TRUE
6,1,2010-12-03,24898.3,FALSE
6,1,2010-12-10,36300.45,FALSE
6,1,2010-12-17,51007.32,FALSE
6,1,2010-12-24,57822.92,FALSE
6,1,2010-12-31,19610.68,TRUE
6,1,2011-01-07,13951.76,FALSE
6,1,2011-01-14,14867.93,FALSE
6,1,2011-01-21,16453.49,FALSE
6,1,2011-01-28,17234.16,FALSE
6,1,2011-02-04,21182.66,FALSE
6,1,2011-02-11,32780.58,TRUE
6,1,2011-02-18,38347.74,FALSE
6,1,2011-02-25,16088.17,FALSE
6,1,2011-03-04,16806.47,FALSE
6,1,2011-03-11,18631.32,FALSE
6,1,2011-03-18,20208.62,FALSE
6,1,2011-03-25,18217.57,FALSE
6,1,2011-04-01,21313.31,FALSE
6,1,2011-04-08,23306.19,FALSE
6,1,2011-04-15,26876.39,FALSE
6,1,2011-04-22,54711.64,FALSE
6,1,2011-04-29,41404.8,FALSE
6,1,2011-05-06,18045.09,FALSE
6,1,2011-05-13,15620.72,FALSE
6,1,2011-05-20,15881.59,FALSE
6,1,2011-05-27,16479.47,FALSE
6,1,2011-06-03,17836.28,FALSE
6,1,2011-06-10,18069.27,FALSE
6,1,2011-06-17,17045.25,FALSE
6,1,2011-06-24,19347.14,FALSE
6,1,2011-07-01,19654.59,FALSE
6,1,2011-07-08,19664.99,FALSE
6,1,2011-07-15,19015.34,FALSE
6,1,2011-07-22,17853.08,FALSE
6,1,2011-07-29,16718.6,FALSE
6,1,2011-08-05,18415.24,FALSE
6,1,2011-08-12,16807.72,FALSE
6,1,2011-08-19,17368.63,FALSE
6,1,2011-08-26,15663.08,FALSE
6,1,2011-09-02,17188.01,FALSE
6,1,2011-09-09,18434.2,TRUE
6,1,2011-09-16,18084.75,FALSE
6,1,2011-09-23,18053.54,FALSE
6,1,2011-09-30,19981.05,FALSE
6,1,2011-10-07,22434.41,FALSE
6,1,2011-10-14,23999.52,FALSE
6,1,2011-10-21,28163.61,FALSE
6,1,2011-10-28,36773.87,FALSE
6,1,2011-11-04,41107,FALSE
6,1,2011-11-11,17870.11,FALSE
6,1,2011-11-18,20454.66,FALSE
6,1,2011-11-25,21803.82,TRUE
6,1,2011-12-02,27567.47,FALSE
6,1,2011-12-09,37087.04,FALSE
6,1,2011-12-16,51781.32,FALSE
6,1,2011-12-23,56898.87,FALSE
6,1,2011-12-30,25542.84,TRUE
6,2,2010-02-05,50810.04,FALSE
6,2,2010-02-12,46456.01,TRUE
6,2,2010-02-19,48127.95,FALSE
6,2,2010-02-26,46128.34,FALSE
6,2,2010-03-05,52939.75,FALSE
6,2,2010-03-12,48955.65,FALSE
6,2,2010-03-19,50273.44,FALSE
6,2,2010-03-26,44998.39,FALSE
6,2,2010-04-02,51797.78,FALSE
6,2,2010-04-09,51779.46,FALSE
6,2,2010-04-16,49805.92,FALSE
6,2,2010-04-23,49073.93,FALSE
6,2,2010-04-30,48575.8,FALSE
6,2,2010-05-07,52276.48,FALSE
6,2,2010-05-14,47697,FALSE
6,2,2010-05-21,51024.65,FALSE
6,2,2010-05-28,52574.74,FALSE
6,2,2010-06-04,58382.3,FALSE
6,2,2010-06-11,56333.49,FALSE
6,2,2010-06-18,54016.51,FALSE
6,2,2010-06-25,53530.35,FALSE
6,2,2010-07-02,56892.51,FALSE
6,2,2010-07-09,53622.15,FALSE
6,2,2010-07-16,55147.95,FALSE
6,2,2010-07-23,55872.17,FALSE
6,2,2010-07-30,52742.13,FALSE
6,2,2010-08-06,55085.44,FALSE
6,2,2010-08-13,51899.03,FALSE
6,2,2010-08-20,53739.21,FALSE
6,2,2010-08-27,51990.41,FALSE
6,2,2010-09-03,49648.69,FALSE
6,2,2010-09-10,47032.09,TRUE
6,2,2010-09-17,42993.5,FALSE
6,2,2010-09-24,42921.26,FALSE
6,2,2010-10-01,43966.75,FALSE
6,2,2010-10-08,43225.83,FALSE
6,2,2010-10-15,44009.65,FALSE
6,2,2010-10-22,43572.61,FALSE
6,2,2010-10-29,44245.89,FALSE
6,2,2010-11-05,44470.49,FALSE
6,2,2010-11-12,43393.26,FALSE
6,2,2010-11-19,44655.66,FALSE
6,2,2010-11-26,51486.4,TRUE
6,2,2010-12-03,49678.21,FALSE
6,2,2010-12-10,49024.86,FALSE
6,2,2010-12-17,53364.61,FALSE
6,2,2010-12-24,70852.88,FALSE
6,2,2010-12-31,42151.22,TRUE
6,2,2011-01-07,44653.98,FALSE
6,2,2011-01-14,41546.41,FALSE
6,2,2011-01-21,40323.09,FALSE
6,2,2011-01-28,39402.29,FALSE
6,2,2011-02-04,43933.19,FALSE
6,2,2011-02-11,46108.98,TRUE
6,2,2011-02-18,46978.21,FALSE
6,2,2011-02-25,46090.27,FALSE
6,2,2011-03-04,48747.48,FALSE
6,2,2011-03-11,48499.32,FALSE
6,2,2011-03-18,51701.15,FALSE
6,2,2011-03-25,46912.92,FALSE
6,2,2011-04-01,45767.7,FALSE
6,2,2011-04-08,46766.95,FALSE
6,2,2011-04-15,45485.19,FALSE
6,2,2011-04-22,49860.66,FALSE
6,2,2011-04-29,47938.92,FALSE
6,2,2011-05-06,47432.39,FALSE
6,2,2011-05-13,47314.27,FALSE
6,2,2011-05-20,45566.44,FALSE
6,2,2011-05-27,49611.81,FALSE
6,2,2011-06-03,56378.34,FALSE
6,2,2011-06-10,53504.63,FALSE
6,2,2011-06-17,50712.17,FALSE
6,2,2011-06-24,49046.48,FALSE
6,2,2011-07-01,53809.48,FALSE
6,2,2011-07-08,55413.96,FALSE
6,2,2011-07-15,51351.82,FALSE
6,2,2011-07-22,55272.91,FALSE
6,2,2011-07-29,50827.21,FALSE
6,2,2011-08-05,55471.86,FALSE
6,2,2011-08-12,51121.45,FALSE
6,2,2011-08-19,51778.07,FALSE
6,2,2011-08-26,51563.95,FALSE
6,2,2011-09-02,47050.15,FALSE
6,2,2011-09-09,52072.06,TRUE
6,2,2011-09-16,46940.38,FALSE
6,2,2011-09-23,45757.91,FALSE
6,2,2011-09-30,43107.81,FALSE
6,2,2011-10-07,50528.92,FALSE
6,2,2011-10-14,44655.25,FALSE
6,2,2011-10-21,45088.33,FALSE
6,2,2011-10-28,44217.74,FALSE
6,2,2011-11-04,47859.96,FALSE
6,2,2011-11-11,48783.32,FALSE
6,2,2011-11-18,47718.92,FALSE
6,2,2011-11-25,51940.37,TRUE
6,2,2011-12-02,47608.81,FALSE
6,2,2011-12-09,54018.67,FALSE
6,2,2011-12-16,58374.09,FALSE
6,2,2011-12-23,79930.02,FALSE
6,2,2011-12-30,48340.76,TRUE
6,3,2010-02-05,14831,FALSE
6,3,2010-02-12,13474.87,TRUE
6,3,2010-02-19,13121.03,FALSE
6,3,2010-02-26,12539.36,FALSE
6,3,2010-03-05,12796.73,FALSE
6,3,2010-03-12,13118.16,FALSE
6,3,2010-03-19,11713.47,FALSE
6,3,2010-03-26,10987.44,FALSE
6,3,2010-04-02,12982.37,FALSE
6,3,2010-04-09,11162.86,FALSE
6,3,2010-04-16,11086.42,FALSE
6,3,2010-04-23,11218.05,FALSE
6,3,2010-04-30,10579.2,FALSE
6,3,2010-05-07,10022.95,FALSE
6,3,2010-05-14,10098.7,FALSE
6,3,2010-05-21,10792.2,FALSE
6,3,2010-05-28,11600.81,FALSE
6,3,2010-06-04,11789.62,FALSE
6,3,2010-06-11,11862.04,FALSE
6,3,2010-06-18,10572.39,FALSE
6,3,2010-06-25,11720.1,FALSE
6,3,2010-07-02,12981.74,FALSE
6,3,2010-07-09,13962.24,FALSE
6,3,2010-07-16,16809.22,FALSE
6,3,2010-07-23,21475.27,FALSE
6,3,2010-07-30,28231.69,FALSE
6,3,2010-08-06,39858.03,FALSE
6,3,2010-08-13,44094.99,FALSE
6,3,2010-08-20,59544.59,FALSE
6,3,2010-08-27,55876.38,FALSE
6,3,2010-09-03,23877.23,FALSE
6,3,2010-09-10,15581.66,TRUE
6,3,2010-09-17,12439.2,FALSE
6,3,2010-09-24,9709.52,FALSE
6,3,2010-10-01,10269.37,FALSE
6,3,2010-10-08,10369.06,FALSE
6,3,2010-10-15,10825.12,FALSE
6,3,2010-10-22,12052.54,FALSE
6,3,2010-10-29,11414.93,FALSE
6,3,2010-11-05,11417.06,FALSE
6,3,2010-11-12,12341.68,FALSE
6,3,2010-11-19,12078.44,FALSE
6,3,2010-11-26,13918.23,TRUE
6,3,2010-12-03,14595.22,FALSE
6,3,2010-12-10,16697.8,FALSE
6,3,2010-12-17,19304.2,FALSE
6,3,2010-12-24,23268.56,FALSE
6,3,2010-12-31,12310.44,TRUE
6,3,2011-01-07,18513.34,FALSE
6,3,2011-01-14,13779.32,FALSE
6,3,2011-01-21,14042.28,FALSE
6,3,2011-01-28,12937.31,FALSE
6,3,2011-02-04,12285.43,FALSE
